short_date,weekday,draw_date,jackpot,main_numbers,euro_numbers,Match,# of winners,prize / winner,prize fund
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,4 + 2,27,"€3,851.20","€103,982"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,4 + 1,355,€263.60,"€93,578"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,4 + 0,708,€102.80,"€72,782"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,3 + 2,849,€73.40,"€62,317"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,2 + 2,"12,445",€25.90,"€322,326"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,3 + 1,"16,700",€18.60,"€310,620"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,3 + 0,"33,419",€13.30,"€444,473"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,1 + 2,"63,308",€12.80,"€810,342"
09.01.2015,Friday,"Friday, 9th January 2015","€13,000,000",13 19 20 27 41,05 09,2 + 1,"239,569",€8.20,"€1,964,466"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,5 + 2,0,"€17,000,000","€17,000,000"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,5 + 1,3,"€320,778.10","€962,334"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,5 + 0,3,"€113,215.80","€339,647"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,4 + 2,26,"€4,354.40","€113,214"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,4 + 1,343,€297.00,"€101,871"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,4 + 0,625,€126.80,"€79,250"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,3 + 2,"1,060",€64.00,"€67,840"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,2 + 2,"15,856",€22.10,"€350,418"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,3 + 1,"17,014",€19.90,"€338,579"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,3 + 0,"29,507",€16.40,"€483,915"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,1 + 2,"87,266",€10.10,"€881,387"
16.01.2015,Friday,"Friday, 16th January 2015","€17,000,000",01 04 14 32 48,05 06,2 + 1,"262,751",€8.20,"€2,154,558"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,5 + 2,0,"€22,000,000","€22,000,000"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,5 + 1,3,"€347,405.20","€1,042,216"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,5 + 0,4,"€91,960.20","€367,841"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,4 + 2,21,"€5,838.70","€122,613"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,4 + 1,425,€259.60,"€110,330"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,4 + 0,713,€120.30,"€85,774"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,3 + 2,"1,240",€59.30,"€73,532"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,2 + 2,"18,421",€20.60,"€379,473"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,3 + 1,"20,146",€18.20,"€366,657"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,3 + 0,"33,148",€15.90,"€527,053"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,1 + 2,"95,867",€9.90,"€949,083"
23.01.2015,Friday,"Friday, 23rd January 2015","€22,000,000",02 13 14 30 32,01 03,2 + 1,"305,983",€7.60,"€2,325,471"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,5 + 2,0,"€26,000,000","€26,000,000"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,5 + 1,0,€0.00,€0
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,5 + 0,3,"€133,111.90","€399,336"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,4 + 2,41,"€3,246.00","€133,086"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,4 + 1,514,€233.00,"€119,762"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,4 + 0,841,€110.70,"€93,099"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,3 + 2,"1,976",€40.40,"€79,830"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,2 + 2,"29,247",€14.70,"€429,931"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,3 + 1,"25,757",€14.70,"€378,628"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,3 + 0,"38,756",€14.70,"€569,713"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,1 + 2,"150,687",€7.10,"€1,069,878"
30.01.2015,Friday,"Friday, 30th January 2015","€26,000,000",03 04 08 11 41,02 08,2 + 1,"352,425",€7.10,"€2,502,218"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,5 + 2,0,"€33,000,000","€33,000,000"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,5 + 1,0,€0.00,€0
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,5 + 0,5,"€85,754.80","€428,774"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,4 + 2,23,"€6,214.10","€142,924"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,4 + 1,591,€217.60,"€128,602"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,4 + 0,"1,335",€78.40,"€104,664"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,3 + 2,"1,033",€78.40,"€80,987"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,2 + 2,"15,063",€29.40,"€442,852"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,3 + 1,"23,854",€17.90,"€426,987"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,3 + 0,"51,776",€13.20,"€683,443"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,1 + 2,"78,867",€13.20,"€1,041,044"
06.02.2015,Friday,"Friday, 6th February 2015","€33,000,000",03 19 22 37 39,05 10,2 + 1,"324,533",€8.40,"€2,726,077"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,5 + 2,0,"€40,000,000","€40,000,000"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,5 + 1,3,"€1,260,783.60","€3,782,351"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,5 + 0,7,"€72,405.30","€506,837"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,4 + 2,40,"€4,223.60","€168,944"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,4 + 1,477,€318.70,"€152,020"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,4 + 0,986,€119.90,"€118,221"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,3 + 2,"1,282",€79.00,"€101,278"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,2 + 2,"19,341",€27.00,"€522,207"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,3 + 1,"25,232",€20.00,"€504,640"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,3 + 0,"51,033",€14.20,"€724,669"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,1 + 2,"101,472",€12.90,"€1,308,989"
13.02.2015,Friday,"Friday, 13th February 2015","€40,000,000",03 07 14 46 48,06 09,2 + 1,"376,728",€8.50,"€3,202,188"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,5 + 2,1,"€49,670,283","€49,670,283"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,5 + 1,5,"€307,998.00","€1,539,990"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,5 + 0,2,"€271,762.90","€543,526"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,4 + 2,49,"€3,697.40","€181,173"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,4 + 1,608,€268.10,"€163,005"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,4 + 0,947,€133.90,"€126,803"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,3 + 2,"2,277",€47.70,"€108,613"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,2 + 2,"34,066",€17.40,"€592,748"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,3 + 1,"29,096",€17.40,"€506,270"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,3 + 0,"46,965",€16.50,"€774,923"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,1 + 2,"189,366",€7.70,"€1,458,118"
20.02.2015,Friday,"Friday, 20th February 2015","€49,670,283",01 16 18 29 44,02 07,2 + 1,"437,055",€7.70,"€3,365,324"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,5 + 2,0,"€10,000,000","€10,000,000"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,5 + 1,2,"€480,633.50","€961,267"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,5 + 0,1,"€339,270.70","€339,271"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,4 + 2,14,"€8,077.80","€113,089"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,4 + 1,349,€291.60,"€101,768"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,4 + 0,716,€110.50,"€79,118"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,3 + 2,687,€98.70,"€67,807"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,2 + 2,"10,079",€34.70,"€349,741"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,3 + 1,"15,900",€21.30,"€338,670"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,3 + 0,"32,280",€16.00,"€516,480"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,1 + 2,"53,090",€16.00,"€849,440"
27.02.2015,Friday,"Friday, 27th February 2015","€10,000,000",09 28 30 43 49,08 10,2 + 1,"235,030",€9.10,"€2,138,773"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,5 + 2,0,"€14,000,000","€14,000,000"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,5 + 1,1,"€966,523.50","€966,524"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,5 + 0,2,"€170,562.90","€341,126"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,4 + 2,25,"€4,548.30","€113,708"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,4 + 1,435,€235.20,"€102,312"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,4 + 0,614,€129.60,"€79,574"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,3 + 2,"1,202",€56.70,"€68,153"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,2 + 2,"15,873",€22.20,"€352,381"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,3 + 1,"22,044",€15.70,"€346,091"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,3 + 0,"30,514",€15.70,"€479,070"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,1 + 2,"82,058",€10.80,"€886,226"
06.03.2015,Friday,"Friday, 6th March 2015","€14,000,000",09 16 17 20 32,02 03,2 + 1,"319,094",€6.80,"€2,169,839"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,5 + 2,0,"€18,000,000","€18,000,000"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,5 + 1,3,"€346,533.60","€1,039,601"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,5 + 0,6,"€61,153.00","€366,918"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,4 + 2,33,"€3,706.20","€122,305"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,4 + 1,405,€271.70,"€110,039"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,4 + 0,695,€123.10,"€85,555"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,3 + 2,"1,088",€67.40,"€73,331"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,2 + 2,"15,386",€24.60,"€378,496"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,3 + 1,"19,566",€18.70,"€365,884"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,3 + 0,"32,293",€16.20,"€523,147"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,1 + 2,"80,881",€11.70,"€946,308"
13.03.2015,Friday,"Friday, 13th March 2015","€18,000,000",01 10 25 39 44,01 02,2 + 1,"285,995",€8.10,"€2,316,560"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,5 + 2,0,"€23,000,000","€23,000,000"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,5 + 1,3,"€353,403.70","€1,060,211"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,5 + 0,3,"€124,730.70","€374,192"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,4 + 2,42,"€2,969.70","€124,727"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,4 + 1,545,€205.90,"€112,216"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,4 + 0,838,€104.10,"€87,236"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,3 + 2,"2,053",€36.40,"€74,729"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,2 + 2,"28,191",€14.00,"€394,674"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,3 + 1,"26,325",€14.00,"€368,550"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,3 + 0,"37,894",€14.00,"€530,516"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,1 + 2,"136,895",€7.10,"€971,955"
20.03.2015,Friday,"Friday, 20th March 2015","€23,000,000",09 11 13 35 38,05 07,2 + 1,"367,093",€6.40,"€2,349,395"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,5 + 2,0,"€29,000,000","€29,000,000"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,5 + 1,0,€0.00,€0
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,5 + 0,4,"€99,256.80","€397,027"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,4 + 2,24,"€5,514.20","€132,341"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,4 + 1,406,€293.30,"€119,080"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,4 + 0,753,€123.00,"€92,619"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,3 + 2,"1,256",€63.20,"€79,379"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,2 + 2,"19,251",€21.30,"€410,046"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,3 + 1,"20,465",€19.40,"€397,021"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,3 + 0,"35,938",€15.80,"€567,820"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,1 + 2,"101,222",€10.10,"€1,022,342"
27.03.2015,Friday,"Friday, 27th March 2015","€29,000,000",03 26 31 33 50,03 09,2 + 1,"305,353",€8.20,"€2,503,895"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,5 + 2,0,"€36,000,000","€36,000,000"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,5 + 1,2,"€1,167,073.90","€2,334,148"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,5 + 0,3,"€142,263.10","€426,789"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,4 + 2,22,"€6,466.50","€142,263"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,4 + 1,485,€263.90,"€127,992"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,4 + 0,765,€130.10,"€99,527"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,3 + 2,"1,380",€61.80,"€85,284"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,2 + 2,"21,112",€20.80,"€439,130"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,3 + 1,"23,634",€18.00,"€425,412"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,3 + 0,"36,781",€16.60,"€610,565"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,1 + 2,"116,504",€9.50,"€1,106,788"
03.04.2015,Friday,"Friday, 3rd April 2015","€36,000,000",05 34 37 43 48,02 04,2 + 1,"354,094",€7.60,"€2,691,114"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,5 + 2,0,"€43,000,000","€43,000,000"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,5 + 1,5,"€267,013.10","€1,335,066"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,5 + 0,5,"€94,239.90","€471,200"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,4 + 2,31,"€5,066.60","€157,065"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,4 + 1,512,€276.00,"€141,312"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,4 + 0,836,€131.50,"€109,934"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,3 + 2,"1,324",€71.10,"€94,136"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,2 + 2,"21,213",€22.90,"€485,778"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,3 + 1,"23,724",€19.80,"€469,735"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,3 + 0,"37,419",€18.00,"€673,542"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,1 + 2,"121,385",€10.00,"€1,213,850"
10.04.2015,Friday,"Friday, 10th April 2015","€43,000,000",01 18 26 40 47,03 04,2 + 1,"368,157",€8.10,"€2,982,072"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,5 + 2,0,"€51,000,000","€51,000,000"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,5 + 1,6,"€313,607.10","€1,881,643"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,5 + 0,1,"€313,607.10","€313,607"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,4 + 2,93,"€2,052.50","€190,883"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,4 + 1,907,€189.40,"€171,786"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,4 + 0,"1,428",€93.50,"€133,518"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,3 + 2,"3,073",€37.20,"€114,316"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,2 + 2,"41,937",€14.20,"€595,505"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,3 + 1,"39,662",€14.20,"€563,200"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,3 + 0,"61,263",€13.30,"€814,798"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,1 + 2,"201,696",€7.30,"€1,472,381"
17.04.2015,Friday,"Friday, 17th April 2015","€51,000,000",05 06 13 20 33,03 08,2 + 1,"532,167",€6.80,"€3,618,736"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,5 + 2,0,"€62,000,000","€62,000,000"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,5 + 1,7,"€291,422.60","€2,039,958"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,5 + 0,12,"€59,998.70","€719,984"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,4 + 2,90,"€2,666.60","€239,994"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,4 + 1,"1,104",€195.60,"€215,942"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,4 + 0,"1,918",€87.50,"€167,825"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,3 + 2,"3,093",€46.50,"€143,825"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,2 + 2,"40,043",€18.50,"€740,796"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,3 + 1,"44,622",€16.10,"€718,414"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,3 + 0,"78,229",€13.10,"€1,024,800"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,1 + 2,"199,730",€9.30,"€1,857,489"
24.04.2015,Friday,"Friday, 24th April 2015","€62,000,000",04 17 27 33 46,03 09,2 + 1,"600,434",€7.60,"€4,563,298"
