short_date,weekday,draw_date,jackpot,main_numbers,euro_numbers,Match,# of winners,prize / winner,prize fund
11.01.2013,Friday,"Friday, 11th January 2013",,06 31 37 41 49,02 03,3 + 1,"13,886",€20.60,"€286,052"
11.01.2013,Friday,"Friday, 11th January 2013",,06 31 37 41 49,02 03,3 + 0,"15,432",€19.30,"€297,838"
11.01.2013,Friday,"Friday, 11th January 2013",,06 31 37 41 49,02 03,1 + 2,"82,355",€12.10,"€996,496"
11.01.2013,Friday,"Friday, 11th January 2013",,06 31 37 41 49,02 03,2 + 1,"219,825",€8.60,"€1,890,495"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,5 + 2,0,"€27,000,000","€27,000,000"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,5 + 1,2,"€426,215.30","€852,431"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,5 + 0,2,"€56,832.30","€113,665"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,4 + 2,26,"€4,035.40","€104,920"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,4 + 1,616,€134.80,"€83,037"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,4 + 0,610,€86.00,"€52,460"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,3 + 2,"1,223",€60.70,"€74,236"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,2 + 2,"21,742",€16.80,"€365,266"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,3 + 1,"17,491",€16.80,"€293,849"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,3 + 0,"24,478",€12.80,"€313,318"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,1 + 2,"87,233",€12.00,"€1,046,796"
18.01.2013,Friday,"Friday, 18th January 2013","€27,000,000",09 13 21 28 45,06 07,2 + 1,"284,454",€7.00,"€1,991,178"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,5 + 2,1,"€29,540,642","€29,540,642"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,5 + 1,2,"€293,477.60","€586,955"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,5 + 0,0,€0.00,€0
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,4 + 2,38,"€3,707.00","€140,866"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,4 + 1,591,€188.60,"€111,463"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,4 + 0,691,€101.90,"€70,413"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,3 + 2,"1,652",€60.40,"€99,781"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,2 + 2,"26,275",€18.30,"€480,833"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,3 + 1,"24,079",€16.80,"€404,527"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,3 + 0,"30,329",€13.90,"€421,573"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,1 + 2,"124,435",€11.30,"€1,406,116"
25.01.2013,Friday,"Friday, 25th January 2013","€29,540,642",04 13 28 37 38,07 08,2 + 1,"374,901",€7.10,"€2,661,797"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,5 + 2,0,"€10,000,000","€10,000,000"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,5 + 1,1,"€393,141.60","€393,142"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,5 + 0,2,"€127,412.50","€254,825"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,4 + 2,28,"€3,369.70","€94,352"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,4 + 1,386,€193.50,"€74,691"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,4 + 0,511,€92.30,"€47,165"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,3 + 2,"1,091",€61.20,"€66,769"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,2 + 2,"17,442",€18.40,"€320,933"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,3 + 1,"15,252",€17.70,"€269,960"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,3 + 0,"21,412",€13.20,"€282,638"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,1 + 2,"76,471",€12.30,"€940,593"
01.02.2013,Friday,"Friday, 1st February 2013","€10,000,000",02 04 14 26 29,06 07,2 + 1,"240,472",€7.50,"€1,803,540"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,5 + 2,0,"€11,000,000","€11,000,000"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,5 + 1,1,"€377,815.80","€377,816"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,5 + 0,2,"€49,116.00","€98,232"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,4 + 2,35,"€2,590.70","€90,675"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,4 + 1,377,€190.40,"€71,781"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,4 + 0,496,€91.40,"€45,334"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,3 + 2,"1,264",€50.80,"€64,211"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,2 + 2,"17,316",€17.80,"€308,225"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,3 + 1,"18,823",€13.80,"€259,757"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,3 + 0,"22,161",€12.20,"€270,364"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,1 + 2,"90,603",€10.00,"€906,030"
08.02.2013,Friday,"Friday, 8th February 2013","€11,000,000",12 14 17 27 43,01 07,2 + 1,"239,661",€7.20,"€1,725,559"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,5 + 2,0,"€13,000,000","€13,000,000"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,5 + 1,1,"€377,593.00","€377,593"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,5 + 0,2,"€49,087.00","€98,174"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,4 + 2,27,"€3,356.30","€90,620"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,4 + 1,316,€227.00,"€71,732"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,4 + 0,387,€117.00,"€45,279"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,3 + 2,"1,288",€49.80,"€64,142"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,2 + 2,"14,247",€21.70,"€309,160"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,3 + 1,"20,682",€14.00,"€289,548"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,3 + 0,"17,136",€14.00,"€239,904"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,1 + 2,"115,346",€8.00,"€922,768"
15.02.2013,Friday,"Friday, 15th February 2013","€13,000,000",04 09 26 32 40,03 05,2 + 1,"211,971",€8.00,"€1,695,768"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,5 + 2,0,"€15,000,000","€15,000,000"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,5 + 1,1,"€380,823.40","€380,823"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,5 + 0,2,"€49,507.00","€99,014"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,4 + 2,19,"€4,810.40","€91,398"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,4 + 1,251,€288.20,"€72,338"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,4 + 0,351,€130.10,"€45,665"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,3 + 2,"1,135",€57.00,"€64,695"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,2 + 2,"13,731",€22.70,"€311,694"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,3 + 1,"18,543",€15.70,"€291,125"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,3 + 0,"15,599",€15.70,"€244,904"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,1 + 2,"98,821",€9.20,"€909,153"
22.02.2013,Friday,"Friday, 22nd February 2013","€15,000,000",03 13 41 46 49,03 08,2 + 1,"217,775",€8.00,"€1,742,200"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,5 + 2,0,"€17,000,000","€17,000,000"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,5 + 1,0,€0.00,€0
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,5 + 0,2,"€52,220.90","€104,442"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,4 + 2,32,"€3,012.70","€96,406"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,4 + 1,313,€243.80,"€76,309"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,4 + 0,423,€113.90,"€48,180"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,3 + 2,"1,139",€59.90,"€68,226"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,2 + 2,"13,904",€23.60,"€328,134"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,3 + 1,"17,895",€15.40,"€275,583"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,3 + 0,"19,194",€15.00,"€287,910"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,1 + 2,"97,525",€9.80,"€955,745"
01.03.2013,Friday,"Friday, 1st March 2013","€17,000,000",19 28 29 34 44,01 05,2 + 1,"220,927",€8.30,"€1,833,694"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,5 + 2,0,"€21,000,000","€21,000,000"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,5 + 1,5,"€165,522.30","€827,612"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,5 + 0,1,"€110,737.10","€110,737"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,4 + 2,40,"€2,555.40","€102,216"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,4 + 1,344,€235.20,"€80,909"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,4 + 0,489,€104.50,"€51,101"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,3 + 2,"1,588",€45.50,"€72,254"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,2 + 2,"17,371",€20.10,"€349,157"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,3 + 1,"23,201",€13.40,"€310,893"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,3 + 0,"21,514",€13.40,"€288,288"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,1 + 2,"121,824",€8.30,"€1,011,139"
08.03.2013,Friday,"Friday, 8th March 2013","€21,000,000",10 12 14 30 43,02 05,2 + 1,"256,451",€7.60,"€1,949,028"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,5 + 2,0,"€25,000,000","€25,000,000"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,5 + 1,0,€0.00,€0
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,5 + 0,1,"€117,660.40","€117,660"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,4 + 2,29,"€3,745.10","€108,608"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,4 + 1,266,€323.20,"€85,971"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,4 + 0,342,€158.70,"€54,275"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,3 + 2,"1,253",€61.30,"€76,809"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,2 + 2,"14,020",€26.40,"€370,128"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,3 + 1,"18,647",€17.80,"€331,917"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,3 + 0,"17,012",€17.80,"€302,814"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,1 + 2,"111,523",€9.70,"€1,081,773"
15.03.2013,Friday,"Friday, 15th March 2013","€25,000,000",04 30 32 41 50,05 07,2 + 1,"227,970",€9.10,"€2,074,527"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,5 + 2,0,"€29,000,000","€29,000,000"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,5 + 1,2,"€473,704.60","€947,409"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,5 + 0,1,"€128,665.90","€128,666"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,4 + 2,33,"€3,599.00","€118,767"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,4 + 1,395,€238.00,"€94,010"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,4 + 0,538,€110.30,"€59,341"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,3 + 2,"1,368",€61.40,"€83,995"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,2 + 2,"20,896",€19.40,"€405,382"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,3 + 1,"20,524",€16.60,"€340,698"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,3 + 0,"24,149",€14.70,"€354,990"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,1 + 2,"105,509",€11.20,"€1,181,701"
22.03.2013,Friday,"Friday, 22nd March 2013","€29,000,000",05 12 21 43 48,05 06,2 + 1,"303,260",€7.40,"€2,244,124"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,5 + 2,0,"€34,000,000","€34,000,000"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,5 + 1,1,"€583,054.00","€583,054"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,5 + 0,1,"€151,594.00","€151,594"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,4 + 2,38,"€3,682.40","€139,931"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,4 + 1,434,€255.20,"€110,757"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,4 + 0,543,€128.80,"€69,938"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,3 + 2,"1,765",€56.10,"€99,017"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,2 + 2,"21,214",€22.50,"€477,315"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,3 + 1,"27,521",€15.50,"€426,576"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,3 + 0,"25,463",€15.50,"€394,677"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,1 + 2,"153,737",€9.10,"€1,399,007"
29.03.2013,Friday,"Friday, 29th March 2013","€34,000,000",01 22 27 37 50,05 07,2 + 1,"331,119",€8.00,"€2,648,952"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,5 + 2,0,"€39,000,000","€39,000,000"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,5 + 1,2,"€326,379.20","€652,758"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,5 + 0,1,"€169,717.20","€169,717"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,4 + 2,43,"€3,643.30","€156,662"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,4 + 1,417,€297.40,"€124,016"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,4 + 0,530,€147.70,"€78,281"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,3 + 2,"1,757",€63.10,"€110,867"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,2 + 2,"20,990",€25.50,"€535,245"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,3 + 1,"29,717",€16.10,"€478,444"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,3 + 0,"27,268",€16.10,"€439,015"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,1 + 2,"172,152",€9.10,"€1,566,583"
05.04.2013,Friday,"Friday, 5th April 2013","€39,000,000",22 31 37 38 41,02 06,2 + 1,"327,257",€9.10,"€2,978,039"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,5 + 2,1,"€46,079,339","€46,079,339"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,5 + 1,5,"€152,020.70","€760,104"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,5 + 0,5,"€39,525.30","€197,627"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,4 + 2,64,"€2,850.30","€182,419"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,4 + 1,737,€195.90,"€144,378"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,4 + 0,"1,084",€84.10,"€91,164"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,3 + 2,"2,559",€50.40,"€128,974"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,2 + 2,"29,403",€21.10,"€620,403"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,3 + 1,"35,087",€14.90,"€522,796"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,3 + 0,"41,012",€13.30,"€545,460"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,1 + 2,"186,437",€9.70,"€1,808,439"
12.04.2013,Friday,"Friday, 12th April 2013","€46,079,339",08 19 22 32 40,01 08,2 + 1,"406,046",€8.50,"€3,451,391"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,5 + 2,0,"€10,000,000","€10,000,000"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,5 + 1,1,"€415,714.10","€415,714"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,5 + 0,4,"€27,021.40","€108,086"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,4 + 2,32,"€3,117.80","€99,770"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,4 + 1,369,€214.00,"€78,966"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,4 + 0,554,€90.00,"€49,860"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,3 + 2,"1,161",€60.80,"€70,589"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,2 + 2,"15,715",€21.60,"€339,444"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,3 + 1,"17,156",€16.70,"€286,505"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,3 + 0,"23,028",€12.90,"€297,061"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,1 + 2,"88,746",€11.20,"€993,955"
19.04.2013,Friday,"Friday, 19th April 2013","€10,000,000",17 18 22 24 25,01 06,2 + 1,"237,939",€8.00,"€1,903,512"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,5 + 2,0,"€12,000,000","€12,000,000"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,5 + 1,1,"€398,808.60","€398,809"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,5 + 0,0,€0.00,€0
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,4 + 2,24,"€3,988.00","€95,712"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,4 + 1,365,€207.50,"€75,738"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,4 + 0,452,€105.80,"€47,822"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,3 + 2,"1,493",€45.40,"€67,782"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,2 + 2,"17,840",€18.30,"€326,472"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,3 + 1,"21,066",€13.10,"€275,965"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,3 + 0,"21,652",€13.10,"€283,641"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,1 + 2,"105,869",€9.00,"€952,821"
26.04.2013,Friday,"Friday, 26th April 2013","€12,000,000",11 14 19 23 49,04 05,2 + 1,"255,083",€7.10,"€1,811,089"
03.05.2013,Friday,"Friday, 3rd May 2013","€13,486,561",14 16 28 44 48,03 07,5 + 2,1,"€13,486,561","€13,486,561"
03.05.2013,Friday,"Friday, 3rd May 2013","€13,486,561",14 16 28 44 48,03 07,5 + 1,5,"€85,659.30","€428,297"
03.05.2013,Friday,"Friday, 3rd May 2013","€13,486,561",14 16 28 44 48,03 07,5 + 0,2,"€85,659.30","€171,319"
03.05.2013,Friday,"Friday, 3rd May 2013","€13,486,561",14 16 28 44 48,03 07,4 + 2,42,"€2,249.00","€94,458"
