short_date,weekday,draw_date,jackpot,main_numbers,euro_numbers,Match,# of winners,prize / winner,prize fund
10.01.2025,Friday,"Friday, 10th January 2025",,17 34 38 42 48,02 11,1 + 2,"142,808",€14.10,"€2,013,593"
10.01.2025,Friday,"Friday, 10th January 2025",,17 34 38 42 48,02 11,2 + 1,"556,830",€10.90,"€6,069,447"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,5 + 2,0,"€10,000,000","€10,000,000"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,5 + 1,6,"€212,627.50","€1,275,765"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,5 + 0,16,"€44,967.00","€719,472"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,4 + 2,39,"€3,042.90","€118,673"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,4 + 1,736,€201.50,"€148,304"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,4 + 0,"2,015",€58.80,"€118,482"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,3 + 2,"1,375",€118.60,"€163,075"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,2 + 2,"16,903",€22.30,"€376,937"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,3 + 1,"26,714",€15.80,"€422,081"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,3 + 0,"62,762",€12.70,"€797,077"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,1 + 2,"84,165",€11.80,"€993,147"
14.01.2025,Tuesday,"Tuesday, 14th January 2025","€10,000,000",10 11 17 20 30,02 06,2 + 1,"325,599",€9.20,"€2,995,511"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,5 + 2,0,"€17,796,844","€17,796,844"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,5 + 1,3,"€620,859.80","€1,862,579"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,5 + 0,12,"€87,534.00","€1,050,408"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,4 + 2,41,"€4,225.90","€173,262"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,4 + 1,"1,113",€194.50,"€216,479"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,4 + 0,"1,966",€88.10,"€173,205"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,3 + 2,"1,805",€131.90,"€238,080"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,2 + 2,"25,335",€21.70,"€549,770"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,3 + 1,"42,583",€15.10,"€643,003"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,3 + 0,"75,668",€15.10,"€1,142,587"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,1 + 2,"120,576",€12.10,"€1,458,970"
17.01.2025,Friday,"Friday, 17th January 2025","€17,796,844",07 09 14 18 31,07 08,2 + 1,"564,469",€7.70,"€4,346,411"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,5 + 2,0,"€24,907,512","€24,907,512"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,5 + 1,1,"€1,359,252.70","€1,359,253"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,5 + 0,7,"€109,507.90","€766,555"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,4 + 2,45,"€2,809.80","€126,441"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,4 + 1,554,€285.20,"€158,001"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,4 + 0,"1,207",€104.70,"€126,373"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,3 + 2,"1,458",€119.20,"€173,794"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,2 + 2,"21,407",€18.80,"€402,452"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,3 + 1,"24,243",€18.50,"€448,496"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,3 + 0,"51,729",€16.40,"€848,356"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,1 + 2,"109,805",€9.70,"€1,065,109"
21.01.2025,Tuesday,"Tuesday, 21st January 2025","€24,907,512",03 17 22 28 40,04 09,2 + 1,"342,238",€9.30,"€3,182,813"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,5 + 2,0,"€34,729,564","€34,729,564"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,5 + 1,3,"€666,047.90","€1,998,144"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,5 + 0,9,"€125,206.60","€1,126,859"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,4 + 2,47,"€3,954.70","€185,871"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,4 + 1,664,€349.90,"€232,334"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,4 + 0,"1,261",€141.10,"€177,927"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,3 + 2,"1,867",€141.10,"€263,434"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,2 + 2,"29,242",€20.80,"€608,234"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,3 + 1,"31,036",€20.80,"€645,549"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,3 + 0,"63,777",€19.60,"€1,250,029"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,1 + 2,"165,273",€9.70,"€1,603,148"
24.01.2025,Friday,"Friday, 24th January 2025","€34,729,564",02 09 16 46 47,03 09,2 + 1,"478,426",€9.70,"€4,640,732"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,5 + 2,0,"€43,123,979","€43,123,979"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,5 + 1,0,€0.00,€0
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,5 + 0,9,"€93,658.30","€842,925"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,4 + 2,24,"€5,793.30","€139,039"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,4 + 1,486,€357.60,"€173,794"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,4 + 0,"1,127",€123.30,"€138,959"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,3 + 2,955,€200.10,"€191,096"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,2 + 2,"13,994",€31.60,"€442,210"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,3 + 1,"22,422",€22.00,"€493,284"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,3 + 0,"54,646",€17.10,"€934,447"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,1 + 2,"75,089",€15.60,"€1,171,388"
28.01.2025,Tuesday,"Tuesday, 28th January 2025","€43,123,979",02 07 28 43 46,05 12,2 + 1,"328,407",€10.70,"€3,513,955"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,5 + 2,0,"€54,037,398","€54,037,398"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,5 + 1,4,"€930,640.10","€3,722,560"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,5 + 0,4,"€314,106.30","€1,256,425"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,4 + 2,38,"€5,453.80","€207,244"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,4 + 1,625,€414.40,"€259,000"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,4 + 0,"1,451",€142.80,"€207,203"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,3 + 2,"1,364",€208.90,"€284,940"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,2 + 2,"21,161",€31.20,"€660,223"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,3 + 1,"30,050",€24.50,"€736,225"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,3 + 0,"71,572",€19.50,"€1,395,654"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,1 + 2,"114,084",€15.30,"€1,745,485"
31.01.2025,Friday,"Friday, 31st January 2025","€54,037,398",01 23 32 42 47,04 11,2 + 1,"457,866",€11.40,"€5,219,672"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,5 + 2,0,"€63,757,862","€63,757,862"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,5 + 1,2,"€914,200.00","€1,828,400"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,5 + 0,1,"€914,200.00","€914,200"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,4 + 2,24,"€6,797.00","€163,128"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,4 + 1,521,€391.30,"€203,867"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,4 + 0,"1,172",€139.10,"€163,025"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,3 + 2,"1,576",€142.30,"€224,265"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,2 + 2,"24,909",€21.30,"€530,562"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,3 + 1,"26,661",€21.30,"€567,879"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,3 + 0,"56,529",€19.40,"€1,096,663"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,1 + 2,"137,998",€10.00,"€1,379,980"
04.02.2025,Tuesday,"Tuesday, 4th February 2025","€63,757,862",10 18 21 41 42,03 09,2 + 1,"409,014",€10.00,"€4,090,140"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,5 + 2,0,"€76,271,295","€76,271,295"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,5 + 1,3,"€846,084.70","€2,538,254"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,5 + 0,14,"€102,246.90","€1,431,457"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,4 + 2,85,"€2,777.80","€236,113"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,4 + 1,"1,264",€233.50,"€295,144"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,4 + 0,"2,630",€89.70,"€235,911"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,3 + 2,"3,109",€104.40,"€324,580"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,2 + 2,"39,432",€19.00,"€749,208"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,3 + 1,"49,610",€16.90,"€838,409"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,3 + 0,"102,714",€15.50,"€1,592,067"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,1 + 2,"193,803",€10.20,"€1,976,791"
07.02.2025,Friday,"Friday, 7th February 2025","€76,271,295",15 17 27 33 45,05 09,2 + 1,"665,189",€9.00,"€5,986,701"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,5 + 2,1,€,€0
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,5 + 1,3,"€716,159.60","€2,148,479"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,5 + 0,12,"€100,970.10","€1,211,641"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,4 + 2,34,"€5,878.10","€199,855"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,4 + 1,738,€338.50,"€249,813"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,4 + 0,"2,177",€91.80,"€199,849"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,3 + 2,"1,567",€175.30,"€274,695"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,2 + 2,"22,292",€28.50,"€635,322"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,3 + 1,"33,677",€21.10,"€710,585"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,3 + 0,"93,959",€14.40,"€1,353,010"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,1 + 2,"115,738",€14.40,"€1,666,627"
11.02.2025,Tuesday,"Tuesday, 11th February 2025",,03 12 22 28 47,01 12,2 + 1,"464,579",€10.90,"€5,063,911"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,5 + 2,1,€,€0
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,5 + 1,1,"€1,847,565.00","€1,847,565"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,5 + 0,6,"€173,656.70","€1,041,940"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,4 + 2,35,"€4,910.40","€171,864"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,4 + 1,562,€382.20,"€214,796"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,4 + 0,"1,193",€144.00,"€171,792"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,3 + 2,"1,433",€164.90,"€236,302"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,2 + 2,"22,567",€24.20,"€546,121"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,3 + 1,"26,697",€22.90,"€611,361"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,3 + 0,"59,633",€19.40,"€1,156,880"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,1 + 2,"122,427",€11.80,"€1,444,639"
14.02.2025,Friday,"Friday, 14th February 2025",,12 14 18 45 50,02 10,2 + 1,"416,848",€10.40,"€4,335,219"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,5 + 2,0,"€10,000,000","€10,000,000"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,5 + 1,3,"€477,563.90","€1,432,692"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,5 + 0,1,"€477,563.90","€477,564"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,4 + 2,21,"€5,410.50","€113,621"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,4 + 1,502,€282.90,"€142,016"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,4 + 0,"1,108",€102.50,"€113,570"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,3 + 2,"1,013",€154.20,"€156,205"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,2 + 2,"13,941",€25.90,"€361,072"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,3 + 1,"23,248",€17.40,"€404,515"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,3 + 0,"47,311",€16.20,"€766,438"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,1 + 2,"69,141",€13.80,"€954,146"
18.02.2025,Tuesday,"Tuesday, 18th February 2025","€10,000,000",01 09 14 19 44,02 03,2 + 1,"329,145",€8.70,"€2,863,562"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,5 + 2,0,"€17,651,180","€17,651,180"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,5 + 1,1,"€1,827,781.90","€1,827,782"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,5 + 0,6,"€171,797.30","€1,030,784"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,4 + 2,27,"€6,297.20","€170,024"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,4 + 1,455,€467.10,"€212,531"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,4 + 0,"1,356",€125.30,"€169,907"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,3 + 2,903,€258.80,"€233,696"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,2 + 2,"14,396",€37.60,"€541,290"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,3 + 1,"20,991",€28.80,"€604,541"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,3 + 0,"68,763",€17.60,"€1,210,229"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,1 + 2,"77,638",€17.60,"€1,366,429"
21.02.2025,Friday,"Friday, 21st February 2025","€17,651,180",18 26 29 35 36,11 12,2 + 1,"322,332",€13.30,"€4,287,016"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,5 + 2,0,"€23,626,980","€23,626,980"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,5 + 1,1,"€1,347,295.30","€1,347,295"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,5 + 0,2,"€379,905.90","€759,812"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,4 + 2,14,"€8,952.10","€125,329"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,4 + 1,426,€367.70,"€156,640"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,4 + 0,940,€133.30,"€125,302"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,3 + 2,"1,068",€161.30,"€172,268"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,2 + 2,"15,762",€25.30,"€398,779"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,3 + 1,"19,658",€22.70,"€446,237"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,3 + 0,"43,129",€19.60,"€845,328"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,1 + 2,"90,213",€11.70,"€1,055,492"
25.02.2025,Tuesday,"Tuesday, 25th February 2025","€23,626,980",28 31 38 42 48,03 10,2 + 1,"288,586",€11.00,"€3,174,446"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,5 + 2,0,"€33,497,443","€33,497,443"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,5 + 1,4,"€504,712.90","€2,018,852"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,5 + 0,8,"€142,317.30","€1,138,538"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,4 + 2,25,"€7,512.00","€187,800"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,4 + 1,854,€274.80,"€234,679"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,4 + 0,"2,277",€82.40,"€187,625"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,3 + 2,"1,263",€204.40,"€258,157"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,2 + 2,"17,473",€34.20,"€597,577"
28.02.2025,Friday,"Friday, 28th February 2025","€33,497,443",03 04 13 20 21,08 12,3 + 1,"35,321",€18.90,"€667,567"
