short_date,weekday,draw_date,jackpot,main_numbers,euro_numbers,Match,# of winners,prize / winner,prize fund
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,5 + 0,8,"€47,668.50","€381,348"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,4 + 2,23,"€5,526.70","€127,114"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,4 + 1,472,€242.30,"€114,366"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,4 + 0,"1,098",€81.00,"€88,938"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,3 + 2,"1,010",€75.50,"€76,255"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,2 + 2,"14,479",€27.20,"€393,829"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,3 + 1,"19,730",€19.30,"€380,789"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,3 + 0,"42,561",€12.90,"€549,037"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,1 + 2,"76,597",€12.90,"€988,101"
15.01.2016,Friday,"Friday, 15th January 2016","€14,576,179",04 23 25 37 39,01 09,2 + 1,"275,643",€8.80,"€2,425,658"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,5 + 2,1,"€19,379,323","€19,379,323"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,5 + 1,1,"€1,134,075.70","€1,134,076"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,5 + 0,1,"€400,262.00","€400,262"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,4 + 2,25,"€5,336.80","€133,420"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,4 + 1,452,€265.60,"€120,051"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,4 + 0,863,€108.20,"€93,377"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,3 + 2,"1,338",€59.80,"€80,012"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,2 + 2,"19,075",€21.60,"€412,020"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,3 + 1,"22,853",€17.50,"€399,928"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,3 + 0,"41,616",€13.70,"€570,139"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,1 + 2,"97,255",€10.70,"€1,040,629"
22.01.2016,Friday,"Friday, 22nd January 2016","€19,379,323",03 19 26 29 36,04 09,2 + 1,"326,478",€7.80,"€2,546,528"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,5 + 2,0,"€10,000,000","€10,000,000"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,5 + 1,0,€0.00,€0
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,5 + 0,3,"€122,354.20","€367,063"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,4 + 2,20,"€6,117.70","€122,354"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,4 + 1,377,€292.00,"€110,084"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,4 + 0,638,€134.20,"€85,620"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,3 + 2,911,€80.50,"€73,336"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,2 + 2,"14,934",€25.30,"€377,830"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,3 + 1,"15,997",€22.90,"€366,331"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,3 + 0,"29,393",€17.80,"€523,195"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,1 + 2,"85,240",€11.10,"€946,164"
29.01.2016,Friday,"Friday, 29th January 2016","€10,000,000",03 20 32 40 42,04 09,2 + 1,"246,895",€9.40,"€2,320,813"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,5 + 2,0,"€14,537,764","€14,537,764"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,5 + 1,1,"€2,111,427.20","€2,111,427"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,5 + 0,1,"€378,146.90","€378,147"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,4 + 2,24,"€5,252.00","€126,048"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,4 + 1,474,€239.30,"€113,428"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,4 + 0,710,€124.20,"€88,182"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,3 + 2,"1,650",€45.80,"€75,570"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,2 + 2,"24,409",€16.90,"€412,512"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,3 + 1,"20,843",€16.90,"€352,247"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,3 + 0,"33,769",€16.00,"€540,304"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,1 + 2,"122,582",€8.00,"€980,656"
05.02.2016,Friday,"Friday, 5th February 2016","€14,537,764",10 25 35 37 43,05 08,2 + 1,"310,198",€7.70,"€2,388,525"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,5 + 2,0,"€19,251,137","€19,251,137"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,5 + 1,2,"€556,439.90","€1,112,880"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,5 + 0,8,"€49,097.60","€392,781"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,4 + 2,28,"€4,675.90","€130,925"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,4 + 1,564,€208.90,"€117,820"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,4 + 0,983,€93.20,"€91,616"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,3 + 2,"1,075",€73.00,"€78,475"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,2 + 2,"16,090",€25.20,"€405,468"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,3 + 1,"22,896",€17.10,"€391,522"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,3 + 0,"40,360",€13.90,"€561,004"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,1 + 2,"83,823",€12.10,"€1,014,258"
12.02.2016,Friday,"Friday, 12th February 2016","€19,251,137",07 20 21 33 41,01 02,2 + 1,"315,189",€7.90,"€2,489,993"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,5 + 2,0,"€24,746,596","€24,746,596"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,5 + 1,1,"€1,189,732.50","€1,189,733"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,5 + 0,2,"€209,952.80","€419,906"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,4 + 2,42,"€3,332.50","€139,965"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,4 + 1,614,€205.10,"€125,931"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,4 + 0,914,€107.10,"€97,889"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,3 + 2,"1,529",€54.90,"€83,942"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,2 + 2,"21,597",€20.00,"€431,940"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,3 + 1,"27,603",€15.20,"€419,566"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,3 + 0,"40,538",€14.80,"€599,962"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,1 + 2,"109,864",€9.90,"€1,087,654"
19.02.2016,Friday,"Friday, 19th February 2016","€24,746,596",10 12 28 29 49,03 04,2 + 1,"391,897",€6.80,"€2,664,900"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,5 + 2,0,"€32,164,948","€32,164,948"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,5 + 1,5,"€270,193.80","€1,350,969"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,5 + 0,10,"€47,681.20","€476,812"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,4 + 2,32,"€4,966.70","€158,934"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,4 + 1,549,€260.50,"€143,015"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,4 + 0,"1,115",€99.70,"€111,166"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,3 + 2,"1,217",€78.30,"€95,291"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,2 + 2,"17,520",€28.10,"€492,312"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,3 + 1,"26,329",€18.10,"€476,555"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,3 + 0,"50,889",€13.40,"€681,913"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,1 + 2,"92,525",€13.30,"€1,230,583"
26.02.2016,Friday,"Friday, 26th February 2016","€32,164,948",09 11 19 42 45,07 10,2 + 1,"371,275",€8.10,"€3,007,328"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,5 + 2,0,"€40,825,725","€40,825,725"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,5 + 1,8,"€198,145.80","€1,585,166"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,5 + 0,12,"€46,622.50","€559,470"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,4 + 2,47,"€3,967.80","€186,487"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,4 + 1,"1,110",€151.20,"€167,832"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,4 + 0,"1,987",€65.60,"€130,347"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,3 + 2,"1,814",€61.60,"€111,742"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,2 + 2,"23,608",€24.40,"€576,035"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,3 + 1,"38,695",€14.40,"€557,208"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,3 + 0,"71,466",€12.10,"€864,739"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,1 + 2,"113,663",€12.10,"€1,375,322"
04.03.2016,Friday,"Friday, 4th March 2016","€40,825,725",02 05 10 13 28,03 10,2 + 1,"487,156",€7.30,"€3,556,239"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,5 + 2,0,"€50,983,903","€50,983,903"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,5 + 1,2,"€931,858.50","€1,863,717"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,5 + 0,3,"€219,260.80","€657,782"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,4 + 2,36,"€6,090.50","€219,258"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,4 + 1,681,€289.70,"€197,286"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,4 + 0,"1,179",€130.10,"€153,388"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,3 + 2,"2,216",€59.30,"€131,409"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,2 + 2,"34,394",€20.20,"€694,759"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,3 + 1,"31,594",€20.20,"€638,199"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,3 + 0,"55,072",€17.10,"€941,731"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,1 + 2,"195,165",€8.70,"€1,697,936"
11.03.2016,Friday,"Friday, 11th March 2016","€50,983,903",10 16 31 37 40,03 09,2 + 1,"482,692",€8.60,"€4,151,151"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,5 + 2,0,"€62,902,742","€62,902,742"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,5 + 1,3,"€726,652.30","€2,179,957"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,5 + 0,4,"€192,349.10","€769,396"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,4 + 2,66,"€3,885.80","€256,463"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,4 + 1,771,€299.30,"€230,760"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,4 + 0,"1,359",€132.10,"€179,524"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,3 + 2,"2,833",€54.30,"€153,832"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,2 + 2,"44,917",€18.90,"€848,931"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,3 + 1,"37,514",€18.90,"€709,015"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,3 + 0,"66,523",€16.50,"€1,097,630"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,1 + 2,"262,079",€8.40,"€2,201,464"
18.03.2016,Friday,"Friday, 18th March 2016","€62,902,742",10 20 35 47 50,04 07,2 + 1,"552,347",€8.40,"€4,639,715"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,5 + 2,1,"€76,766,891","€76,766,891"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,5 + 1,6,"€421,735.30","€2,530,412"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,5 + 0,9,"€99,231.80","€893,086"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,4 + 2,89,"€3,344.80","€297,687"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,4 + 1,"1,427",€187.70,"€267,848"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,4 + 0,"2,099",€99.20,"€208,221"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,3 + 2,"3,523",€50.70,"€178,616"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,2 + 2,"45,268",€20.30,"€918,940"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,3 + 1,"61,181",€14.80,"€905,479"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,3 + 0,"85,173",€14.80,"€1,260,560"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,1 + 2,"228,859",€10.10,"€2,311,476"
25.03.2016,Friday,"Friday, 25th March 2016","€76,766,891",09 10 19 20 35,03 04,2 + 1,"810,355",€7.00,"€5,672,485"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,5 + 2,0,"€10,000,000","€10,000,000"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,5 + 1,1,"€1,147,821.30","€1,147,821"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,5 + 0,2,"€202,556.70","€405,113"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,4 + 2,17,"€7,943.40","€135,038"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,4 + 1,413,€294.20,"€121,505"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,4 + 0,850,€111.20,"€94,520"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,3 + 2,837,€96.80,"€81,022"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,2 + 2,"12,865",€32.50,"€418,113"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,3 + 1,"18,461",€21.90,"€404,296"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,3 + 0,"36,863",€15.70,"€578,749"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,1 + 2,"69,149",€15.20,"€1,051,065"
01.04.2016,Friday,"Friday, 1st April 2016","€10,000,000",06 12 21 40 49,08 10,2 + 1,"280,055",€9.20,"€2,576,506"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,5 + 2,0,"€15,001,264","€15,001,264"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,5 + 1,2,"€578,888.20","€1,157,776"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,5 + 0,2,"€204,313.50","€408,627"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,4 + 2,25,"€5,448.30","€136,208"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,4 + 1,456,€268.80,"€122,573"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,4 + 0,675,€141.20,"€95,310"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,3 + 2,"1,338",€61.00,"€81,618"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,2 + 2,"19,211",€21.90,"€420,721"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,3 + 1,"21,145",€19.30,"€408,099"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,3 + 0,"33,441",€17.50,"€585,218"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,1 + 2,"103,988",€10.20,"€1,060,678"
08.04.2016,Friday,"Friday, 8th April 2016","€15,001,264",01 02 16 31 50,01 07,2 + 1,"303,055",€8.50,"€2,575,968"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,5 + 2,0,"€21,000,000","€21,000,000"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,5 + 1,2,"€615,935.80","€1,231,872"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,5 + 0,3,"€144,926.00","€434,778"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,4 + 2,24,"€6,038.50","€144,924"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,4 + 1,558,€233.70,"€130,405"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,4 + 0,875,€115.90,"€101,413"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,3 + 2,"1,294",€67.10,"€86,827"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,2 + 2,"18,926",€23.70,"€448,546"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,3 + 1,"24,509",€17.70,"€433,809"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,3 + 0,"39,534",€15.70,"€620,684"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,1 + 2,"98,401",€11.40,"€1,121,771"
15.04.2016,Friday,"Friday, 15th April 2016","€21,000,000",01 05 17 39 46,06 07,2 + 1,"362,393",€7.60,"€2,754,187"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,5 + 2,1,"€29,071,164","€29,071,164"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,5 + 1,3,"€426,725.40","€1,280,176"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,5 + 0,2,"€225,913.40","€451,827"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,4 + 2,30,"€5,020.20","€150,606"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,4 + 1,447,€303.20,"€135,530"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,4 + 0,899,€117.20,"€105,363"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,3 + 2,"1,203",€75.10,"€90,345"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,2 + 2,"17,473",€26.70,"€466,529"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,3 + 1,"22,920",€19.70,"€451,524"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,3 + 0,"41,216",€15.70,"€647,091"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,1 + 2,"97,355",€12.00,"€1,168,260"
22.04.2016,Friday,"Friday, 22nd April 2016","€29,071,164",05 28 31 33 49,01 02,2 + 1,"344,213",€8.30,"€2,856,968"
